year,t,Rin,Rli,p,Ta,u,ea
2018,259.1666667,0,322.1007,95.282,2.0719,4.7802,0.63231
2018,259.1875,0,321.8629,95.304,2.1523,4.396,0.64683
2018,259.2083333,0,324.0475,95.299,1.8239,4.5057,0.6369
2018,259.2291667,0,319.8575,95.269,1.5414,4.5787,0.62727
2018,259.25,0,321.9788,95.238,1.5501,4.9649,0.62915
2018,259.2708333,0,321.9601,95.233,1.59,5.2003,0.63278
2018,259.2916667,0,321.7846,95.22,1.5779,5.3528,0.63346
2018,259.3125,0,321.6994,95.169,1.5535,5.7169,0.63367
2018,259.3333333,0,321.6547,95.171,1.4911,5.479,0.63143
2018,259.3541667,0,321.3315,95.166,1.3701,5.2919,0.62751
2018,259.375,0,320.4675,95.155,1.2619,5.255,0.62288
2018,259.3958333,0,319.6635,95.146,1.1421,6.0147,0.6176
2018,259.4166667,0,319.319,95.11,1.0699,5.4882,0.61382
2018,259.4375,0,319.4179,95.078,1.0618,6.6378,0.61159
2018,259.4583333,0,319.0881,95.096,1.0118,5.7492,0.61079
2018,259.4791667,0,318.7853,95.115,0.89865,5.7053,0.60769
2018,259.5,0,318.1013,95.078,0.81366,6.2641,0.60482
2018,259.5208333,0,318.523,95.078,0.84363,5.3394,0.60709
2018,259.5416667,2.0714923,317.8977,95.076,0.75589,5.4339,0.60375
2018,259.5625,9.3652246,317.2448,95.055,0.57149,6.1098,0.59611
2018,259.5833333,17.192157,317.5656,95.051,0.65107,5.3754,0.5995
2018,259.6041667,26.492189,318.1341,95.058,0.80037,5.5357,0.60574
2018,259.625,38.386221,318.3395,95.044,0.88407,5.8603,0.60829
2018,259.6458333,34.766254,318.4164,95.049,0.89141,5.2581,0.60787
2018,259.6666667,61.343286,318.4701,95.041,0.94942,5.4856,0.61057
2018,259.6875,56.545318,318.4817,95.07,1.0552,5.1885,0.61507
2018,259.7083333,95.646351,318.5369,95.054,1.1745,5.0194,0.61928
2018,259.7291667,104.28938,319.3743,95.034,1.2492,4.8583,0.62189
2018,259.75,142.82942,320.122,95.024,1.4791,4.6484,0.6308
2018,259.7708333,127.26945,320.7423,95.027,1.6723,5.0098,0.63751
2018,259.7916667,116.73948,322.0409,95.04,1.8029,4.2377,0.64135
2018,259.8125,98.516512,321.6012,95.054,1.6996,4.9603,0.63661
2018,259.8333333,98.615544,321.434,95.072,1.6131,4.9051,0.63165
2018,259.8541667,78.959577,320.7832,95.094,1.5421,4.3901,0.63029
2018,259.875,64.003609,321.2711,95.1,1.5847,4.4834,0.62943
2018,259.8958333,77.103641,320.9934,95.103,1.5095,4.8029,0.62443
2018,259.9166667,71.772673,320.0993,95.125,1.3667,4.5443,0.62026
2018,259.9375,56.229706,320.1809,95.131,1.391,4.0141,0.62341
2018,259.9583333,35.343738,320.633,95.138,1.4428,3.5642,0.62635
2018,259.9791667,21.62877,319.8936,95.154,1.3106,3.7615,0.62012
2018,260,19.089803,318.6768,95.16,0.98255,3.8433,0.60503
2018,260.0208333,9.8967618,307.3266,95.129,0.58571,4.31964,0.59014
2018,260.0416667,6.1693105,311.3959,95.128,0.5054,5.1457,0.58617
2018,260.0625,1.1263593,309.7586,95.131,0.43821,4.7363,0.58337
2018,260.0833333,0,315.3708,95.139,0.46872,4.3129,0.58572
2018,260.1041667,0,312.3739,95.155,0.28776,3.92251,0.57979
2018,260.125,0,311.2905,95.155,0.23008,4.05634,0.57776
2018,260.1458333,0,311.1057,95.164,0.16126,3.1686,0.57673
2018,260.1666667,0,311.6392,95.151,0.13326,3.56579,0.57649
2018,260.1875,0,308.5654,95.15,0.13163,3.34013,0.5764
2018,260.2083333,0,310.7953,95.139,0.13489,3.21274,0.57651
2018,260.2291667,0,309.9392,95.13,0.12746,3.21867,0.57618
2018,260.25,0,309.106,95.135,0.11721,2.93533,0.57572
2018,260.2708333,0,309.4482,95.112,0.06436,3.81835,0.5735
2018,260.2916667,0,312.1163,95.12,0.02338,3.69239,0.57178
2018,260.3125,0,312.2256,95.115,0.00042,2.99931,0.57081
2018,260.3333333,0,311.3209,95.094,-0.0203,3.35169,0.56993
2018,260.3541667,0,310.91,95.078,-0.0217,3.35878,0.56984
2018,260.375,0,311.296,95.064,-0.03407,3.30772,0.56931
2018,260.3958333,0,310.5317,95.047,-0.06824,3.82667,0.56788
2018,260.4166667,0,307.0232,95.033,-0.08215,3.26613,0.56728
2018,260.4375,0,305.6599,95.023,-0.09007,3.01754,0.56693
2018,260.4583333,0,307.8955,95.012,-0.07453,2.82412,0.56755
2018,260.4791667,0,311.7743,95.006,-0.05109,3.48907,0.56849
2018,260.5,0,312.7731,94.991,-0.05366,3.51369,0.56836
2018,260.5208333,0,311.2348,94.968,-0.0914,3.36803,0.56679
2018,260.5416667,4.3107429,310.7814,94.948,-0.11619,3.23613,0.56575
2018,260.5625,13.755101,307.76,94.927,-0.13172,3.62226,0.56509
2018,260.5833333,41.122268,310.7594,94.92,-0.09371,3.29256,0.56662
2018,260.6041667,41.192336,312.9515,94.905,-0.0852,3.46847,0.56695
2018,260.625,65.690404,314.8485,94.894,-0.07057,3.30108,0.56753
2018,260.6458333,119.52347,315.044,94.877,-0.00595,3.5733,0.57017
2018,260.6666667,98.401539,314.2882,94.864,0.02876,3.29623,0.57158
2018,260.6875,128.93561,314.6578,94.854,0.0591,3.48593,0.57282
2018,260.7083333,160.73167,316.9025,94.845,0.08932,3.25638,0.57405
2018,260.7291667,175.05774,312.0574,94.829,0.13544,3.23238,0.57595
2018,260.75,154.97381,312.1505,94.817,0.18275,2.99492,0.5779
2018,260.7708333,136.91988,312.3612,94.804,0.31227,3.08448,0.58332
2018,260.7916667,142.57595,313.8652,94.801,0.40584,2.63051,0.58725
2018,260.8125,173.27201,319.6455,94.798,0.62091,2.329,0.59641
2018,260.8333333,200.89808,322.793,94.796,0.85282,2.23164,0.60643
2018,260.8541667,208.82415,327.7802,94.791,1.1581,1.80584,0.61986
2018,260.875,166.76022,329.8288,94.79,1.3432,1.383,0.62812
2018,260.8958333,128.33628,330.1592,94.798,1.5111,1.47852,0.6357
2018,260.9166667,97.946352,331.4842,94.793,1.5321,1.65833,0.63663
2018,260.9375,81.953419,331.975,94.788,1.7546,1.69375,0.64681
2018,260.9583333,74.552487,330.3505,94.79,1.9622,2.10968,0.65644
2018,260.9791667,48.449555,333.6624,94.797,2.0715,1.68252,0.66155
2018,261,35.065622,333.4981,94.803,2.1929,1.24589,0.66727
2018,261.0208333,21.66569,329.6596,94.815,2.4131,1.30741,0.67777
2018,261.0416667,7.3484578,323.0027,94.83,2.3139,0.905069,0.67298
2018,261.0625,0,317.8229,94.853,2.1173,0.309705,0.66361
2018,261.0833333,0,294.3465,94.878,1.7404,0.903798,0.64598
2018,261.1041667,0,300.9516,94.898,1.5238,2.15814,0.63602
2018,261.125,0,303.688,94.915,1.4889,2.54528,0.63441
2018,261.1458333,0,313.8313,94.936,1.4643,2.07686,0.63327
2018,261.1666667,0,277.3473,94.957,0.87499,2.71018,0.60702
2018,261.1875,0,273.4607,94.969,0.86175,2.95004,0.60641
2018,261.2083333,0,292.5879,94.975,1.0385,2.49164,0.61415
2018,261.2291667,0,311.9406,94.993,0.60777,2.42243,0.59537
2018,261.25,0,303.6892,95.005,0.25948,2.02225,0.58056
2018,261.2708333,0,298.1184,95.015,0.08603,2.26485,0.57329
2018,261.2916667,0,314.8096,95.018,0.43553,3.01457,0.58795
2018,261.3125,0,314.3341,95.018,0.38429,2.73615,0.58575
2018,261.3333333,0,316.7069,95.012,0.23122,2.40129,0.57928
2018,261.3541667,0,317.2481,95.012,0.15003,2.16055,0.57587
2018,261.375,0,319.7947,95.019,0.05402,2.27363,0.57185
2018,261.3958333,0,322.3462,95.016,0.13614,2.42766,0.57524
2018,261.4166667,0,316.9788,95.022,0.19339,2.21091,0.57761
2018,261.4375,0,313.1805,95.011,0.0496,1.37394,0.5716
2018,261.4583333,0,312.5913,95.012,-0.17331,1.5405,0.56241
2018,261.4791667,0,316.3603,95.019,-0.32835,0.70427,0.55609
2018,261.5,0,312.8358,95.025,-0.36118,0.875695,0.55475
2018,261.5208333,0,317.8172,95.03,-0.2701,0.427198,0.55841
2018,261.5416667,3.4672216,275.2695,95.028,-0.18819,0.424913,0.56172
2018,261.5625,23.164531,308.2808,95.031,-0.18961,1.95641,0.56164
2018,261.5833333,72.469841,313.2831,95.033,-0.15288,0.65757,0.56311
2018,261.6041667,162.75115,313.8945,95.044,0.12916,0.621154,0.57472
2018,261.625,145.20446,319.1958,95.045,0.51364,1.51487,0.59089
2018,261.6458333,237.06777,319.9924,95.042,1.4572,2.23636,0.63234
2018,261.6666667,409.76108,305.4343,95.014,2.5204,1.96822,0.68211
2018,261.6875,378.63439,318.7566,94.999,3.2556,2.04761,0.71852
2018,261.7083333,227.2177,323.9602,94.992,3.7301,2.60009,0.72334
2018,261.7291667,249.04101,314.6405,94.975,3.7697,2.0366,0.69346
2018,261.75,204.77432,314.938,94.955,4.1048,3.75411,0.69575
2018,261.7708333,187.88763,311.0849,94.944,4.309,2.81704,0.69046
2018,261.7916667,242.97094,313.5535,94.934,4.6161,3.08646,0.68144
2018,261.8125,264.15425,318.5846,94.916,4.7981,2.70783,0.70518
2018,261.8333333,379.91756,316.168,94.891,5.4946,2.99847,0.7275
2018,261.8541667,152.88087,316.0774,94.877,5.3294,3.53537,0.69828
2018,261.875,319.88418,315.7036,94.865,5.8201,2.97576,0.7283
2018,261.8958333,371.57749,292.0601,94.842,6.2988,2.79583,0.72758
2018,261.9166667,448.49079,281.0318,94.816,6.5948,4.03037,0.70998
2018,261.9375,398.1541,262.2372,94.79,7.0329,4.72122,0.69574
2018,261.9583333,308.75741,259.1271,94.79,7.0745,4.16625,0.68667
2018,261.9791667,142.09072,303.7273,94.794,7.11,4.27099,0.70267
2018,262,34.633033,324.7576,94.809,6.1339,4.01812,0.67063
2018,262.0208333,27.718343,306.758,94.849,4.3767,2.49733,0.62018
2018,262.0416667,19.072653,291.7028,94.86,4.3022,3.91995,0.66072
2018,262.0625,3.6078624,315.9905,94.888,4.1856,2.57994,0.68484
2018,262.0833333,0,300.4731,94.912,4.1899,2.24585,0.7013
2018,262.1041667,0,303.5333,94.938,4.2891,2.18582,0.72044
2018,262.125,0,298.8029,94.954,4.295,2.39828,0.71465
2018,262.1458333,0,243.948,94.979,3.879,1.64142,0.70223
2018,262.1666667,0,241.274,95.015,3.2561,2.11685,0.68666
2018,262.1875,0,238.2211,95.034,2.9961,2.35612,0.68627
2018,262.2083333,0,239.8939,95.045,2.9696,2.76306,0.68431
2018,262.2291667,0,239.4169,95.053,3.137,2.25395,0.68855
2018,262.25,0,237.0701,95.065,3.0191,2.26508,0.6873
2018,262.2708333,0,236.8401,95.071,2.8516,2.33397,0.68308
2018,262.2916667,0,236.812,95.074,2.8573,2.84466,0.68425
2018,262.3125,0,235.8149,95.072,2.6575,2.61712,0.67772
2018,262.3333333,0,234.1386,95.08,2.3928,2.7748,0.66639
2018,262.3541667,0,233.5425,95.081,2.2778,2.94231,0.65918
2018,262.375,0,235.4781,95.092,1.5672,3.05451,0.62978
2018,262.3958333,0,234.1445,95.104,1.4407,2.83996,0.62324
2018,262.4166667,0,232.025,95.107,1.1388,2.53711,0.60943
2018,262.4375,0,231.1756,95.108,0.85823,2.57775,0.59741
2018,262.4583333,0,232.9173,95.118,0.72746,2.74371,0.58999
2018,262.4791667,0,234.3977,95.133,1.0129,2.79264,0.59428
2018,262.5,0,233.3251,95.145,1.2699,2.14046,0.60749
2018,262.5208333,0,234.628,95.157,0.99823,1.96134,0.59382
2018,262.5416667,8.682737,238.163,95.162,0.27695,1.70973,0.55816
2018,262.5625,60.780358,241.1413,95.171,0.78583,1.90693,0.56868
2018,262.5833333,135.85288,243.9112,95.177,0.93066,1.06306,0.57214
2018,262.6041667,215.0914,252.5972,95.19,1.64,0.284135,0.59689
2018,262.625,295.17992,261.2647,95.201,2.7696,0.573586,0.61395
2018,262.6458333,373.35844,261.3194,95.207,4.1883,1.10947,0.64097
2018,262.6666667,443.21696,264.0174,95.207,5.1562,1.87157,0.62927
2018,262.6875,508.05548,264.5851,95.204,5.868,2.18742,0.57381
2018,262.7083333,563.99401,265.4104,95.199,6.5857,2.66055,0.57184
2018,262.7291667,611.16253,264.0142,95.189,7.2441,3.78983,0.61877
2018,262.75,673.07105,271.3634,95.171,7.7661,3.43613,0.62879
2018,262.7708333,614.76957,300.9172,95.143,8.3946,3.70734,0.65043
2018,262.7916667,449.77809,286.1183,95.112,8.3289,2.94906,0.64042
2018,262.8125,732.17661,300.9963,95.078,9.2815,3.13228,0.66788
2018,262.8333333,645.59513,286.6734,95.052,9.7406,3.69515,0.66355
2018,262.8541667,397.11365,296.3949,95.031,9.3138,4.77952,0.6195
2018,262.875,183.63217,321.0968,95.013,8.776,4.16479,0.59935
2018,262.8958333,284.98069,314.4935,94.984,9.5013,3.77676,0.6411
2018,262.9166667,352.12922,292.8504,94.965,9.7183,3.7695,0.64674
2018,262.9375,328.25774,300.7649,94.955,9.9551,3.64226,0.63177
2018,262.9583333,140.00626,310.1429,94.956,9.4355,4.34493,0.62009
2018,262.9791667,130.38478,283.6786,94.942,9.8098,2.15125,0.69138
2018,263,116.7933,269.2912,94.939,10.106,1.05394,0.72208
2018,263.0208333,76.139821,270.8543,94.937,9.9037,2.66283,0.69374
2018,263.0416667,11.494942,281.9897,94.945,8.9197,2.38644,0.6712
2018,263.0625,2.634363,325.1797,94.964,8.291,2.52297,0.68208
2018,263.0833333,0,322.6579,95.013,7.294,2.70599,0.66677
2018,263.1041667,0,303.5601,95.036,6.7145,2.51404,0.66758
2018,263.125,0,262.9086,95.058,6.5191,1.7714,0.67767
2018,263.1458333,0,281.3954,95.076,5.7801,1.30951,0.65122
2018,263.1666667,0,306.7392,95.081,6.1432,2.1222,0.68609
2018,263.1875,0,296.033,95.089,6.5623,1.97772,0.71653
2018,263.2083333,0,302.6345,95.1,5.9614,2.13218,0.6999
2018,263.2291667,0,270.9057,95.099,5.6241,1.73164,0.69981
2018,263.25,0,252.5361,95.101,4.9336,2.33475,0.67742
2018,263.2708333,0,252.0994,95.113,4.1585,2.36091,0.66223
2018,263.2916667,0,247.6389,95.098,3.5559,2.25017,0.65581
2018,263.3125,0,242.8422,95.08,3.9153,1.88203,0.70437
2018,263.3333333,0,245.8973,95.064,2.3892,1.74909,0.65034
2018,263.3541667,0,246.4128,95.046,2.2895,2.07203,0.65885
2018,263.375,0,243.7333,95.028,2.6465,2.51313,0.67183
2018,263.3958333,0,253.8393,95.021,1.6635,2.47274,0.63426
2018,263.4166667,0,281.8237,95.014,0.28637,2.28077,0.57714
2018,263.4375,0,292.6265,94.999,-1.1345,2.4602,0.52183
2018,263.4583333,0,299.4179,94.972,-1.1092,1.38474,0.52331
2018,263.4791667,0,302.4475,94.964,-1.0286,1.66305,0.52638
2018,263.5,0,304.7895,94.965,-0.95145,1.97228,0.52934
2018,263.5208333,0,303.4458,94.978,-1.1327,0.611507,0.52235
2018,263.5416667,5.3631511,316.022,94.977,-0.95328,1.86073,0.52923
2018,263.5625,21.614554,322.9506,95.003,-0.10326,2.28336,0.56298
2018,263.5833333,63.067857,310.1079,95.036,0.42485,0.673481,0.5849
2018,263.6041667,153.73816,273.7875,95.016,2.1696,0.629665,0.66282
2018,263.625,287.78946,267.1227,95.002,3.7765,0.380106,0.74258
2018,263.6458333,367.15077,267.7154,95.014,4.4813,0.335801,0.77997
2018,263.6666667,437.64207,269.9274,94.994,4.929,0.899715,0.80219
2018,263.6875,447.62337,272.6603,94.973,7.2752,0.495307,0.93657
2018,263.7083333,322.80468,277.0578,94.964,8.5071,1.76025,0.91373
2018,263.7291667,555.34598,284.7576,94.945,9.5572,2.55911,0.79289
2018,263.75,607.10728,285.956,94.94,10.798,2.87938,0.78123
2018,263.7708333,229.66858,314.9813,94.932,10.386,3.1272,0.744
2018,263.7916667,238.01989,323.3382,94.919,10.163,3.14845,0.67802
2018,263.8125,254.91119,329.6588,94.922,10.294,3.068,0.68154
2018,263.8333333,214.09249,326.2128,94.928,9.9534,3.42953,0.66935
2018,263.8541667,360.9938,320.403,94.935,8.7007,4.23647,0.63568
2018,263.875,281.1851,319.2184,94.952,7.1767,5.05123,0.75181
2018,263.8958333,164.0764,323.4812,94.978,5.7573,4.34853,0.73502
2018,263.9166667,127.24771,320.6366,95.009,4.7157,4.88036,0.66613
2018,263.9375,78.23401,318.9095,95.032,3.7581,4.3084,0.63617
2018,263.9583333,62.096313,319.4276,95.065,3.2854,3.93779,0.60674
2018,263.9791667,40.476616,317.1227,95.1,3.0058,3.98591,0.58496
2018,264,25.767919,319.854,95.134,2.8647,3.33117,0.56429
2018,264.0208333,21.135222,310.1784,95.154,2.5756,3.32518,0.55106
2018,264.0416667,25.082525,261.9121,95.183,2.1569,3.0165,0.5238
2018,264.0625,0,231.0297,95.223,1.4829,3.99852,0.48695
2018,264.0833333,0,229.6665,95.242,0.88145,3.13883,0.47214
2018,264.1041667,0,226.8379,95.269,0.46233,2.92246,0.4547
2018,264.125,0,224.6797,95.293,0.19846,2.30777,0.46029
2018,264.1458333,0,222.4932,95.315,0.05278,2.02703,0.47456
2018,264.1666667,0,221.4822,95.327,-0.33006,2.35541,0.47264
2018,264.1875,0,214.7013,95.33,-0.74787,2.31509,0.47072
2018,264.2083333,0,212.6262,95.34,-0.88097,2.10762,0.47233
2018,264.2291667,0,211.6744,95.35,-1.1797,2.14042,0.46267
2018,264.25,0,211.2158,95.374,-1.3499,1.71651,0.4568
2018,264.2708333,0,213.1765,95.391,-1.836,1.73813,0.44063
2018,264.2916667,0,214.3359,95.392,-1.9694,1.80427,0.44176
2018,264.3125,0,215.8852,95.399,-1.9518,2.16532,0.45142
2018,264.3333333,0,215.2173,95.41,-2.156,2.27978,0.45293
2018,264.3541667,0,200.7531,95.419,-2.4078,2.57134,0.44136
2018,264.375,0,200.7929,95.413,-2.7684,2.92863,0.42537
2018,264.3958333,0,202.9965,95.401,-2.3818,2.82464,0.4326
2018,264.4166667,0,199.1498,95.392,-1.1205,2.99795,0.47777
2018,264.4375,0,195.3834,95.384,-1.3398,2.98753,0.47539
2018,264.4583333,0,194.4875,95.387,-1.4537,2.83245,0.46536
2018,264.4791667,0,191.4236,95.391,-1.5083,2.49919,0.45986
2018,264.5,0,191.1246,95.393,-1.4864,2.68738,0.45546
2018,264.5208333,0,190.43,95.398,-1.7492,2.56086,0.44786
2018,264.5416667,12.884877,190.7597,95.403,-2.2658,2.88041,0.42953
2018,264.5625,65.413562,197.3827,95.405,-1.9963,2.55902,0.4242
2018,264.5833333,134.12885,221.1299,95.401,-1.4365,2.7994,0.43912
2018,264.6041667,219.91413,232.354,95.398,-0.11485,1.9093,0.47823
2018,264.625,294.11942,233.8185,95.399,0.57518,1.31313,0.49085
2018,264.6458333,365.5547,230.6891,95.392,0.91632,1.70202,0.46158
2018,264.6666667,456.13999,232.8253,95.4,1.059,2.56766,0.40601
2018,264.6875,362.56527,264.407,95.4,1.0565,2.96355,0.35566
2018,264.7083333,386.66056,264.4932,95.396,1.1595,2.62687,0.36127
2018,264.7291667,476.79584,271.3115,95.381,1.6277,2.21738,0.36419
2018,264.75,425.36113,268.2988,95.362,1.4623,1.71031,0.35432
2018,264.7708333,285.85641,273.6881,95.361,1.3095,2.0756,0.34133
2018,264.7916667,289.6317,287.5221,95.341,1.6725,2.24075,0.33551
2018,264.8125,317.85698,288.4978,95.33,1.9169,2.27845,0.33198
2018,264.8333333,260.22227,287.1817,95.323,2.016,2.72041,0.33051
2018,264.8541667,223.97755,291.6252,95.301,2.2016,2.12927,0.35111
2018,264.875,172.72284,291.4151,95.282,2.1089,2.13808,0.35163
2018,264.8958333,146.74812,292.9617,95.271,2.2261,2.44686,0.34842
2018,264.9166667,151.74341,294.5495,95.263,2.2484,2.17481,0.3431
2018,264.9375,140.28869,290.8693,95.251,2.2458,1.95202,0.34752
2018,264.9583333,103.72298,293.7265,95.26,2.2432,1.67646,0.34877
2018,264.9791667,85.031264,292.1346,95.258,2.2281,1.33324,0.3601
2018,265,67.076549,288.0865,95.259,2.1555,1.41627,0.36251
2018,265.0208333,36.797834,275.1189,95.253,1.6772,1.51052,0.3502
2018,265.0416667,8.9149589,279.129,95.26,1.2577,1.29251,0.3466
2018,265.0625,0,267.0042,95.265,1.4369,1.82816,0.35908
2018,265.0833333,0,266.02,95.283,1.1118,1.91466,0.36097
2018,265.1041667,0,256.0065,95.312,0.56618,2.12674,0.36494
2018,265.125,0,240.9637,95.334,0.38514,2.10434,0.37953
2018,265.1458333,0,228.4466,95.358,-0.1883,1.84171,0.36975
2018,265.1666667,0,219.8248,95.377,-0.61606,1.57378,0.37008
2018,265.1875,0,215.824,95.387,-0.71493,2.28963,0.37762
2018,265.2083333,0,216.4332,95.39,-0.75315,2.40202,0.39294
2018,265.2291667,0,209.2295,95.39,-0.68217,2.9374,0.40172
2018,265.25,0,205.8436,95.403,-1.1356,2.58573,0.39541
2018,265.2708333,0,206.6188,95.417,-1.9457,2.3622,0.36914
2018,265.2916667,0,208.5463,95.416,-2.1523,1.05814,0.36677
2018,265.3125,0,208.777,95.424,-2.3785,1.72671,0.36291
2018,265.3333333,0,210.3483,95.419,-2.4585,1.74244,0.34905
2018,265.3541667,0,210.2488,95.41,-2.7814,2.36369,0.33599
2018,265.375,0,210.1269,95.411,-3.1128,2.76073,0.33571
2018,265.3958333,0,211.7208,95.396,-3.2785,2.71112,0.3267
2018,265.4166667,0,214.2137,95.41,-3.2972,1.8208,0.32386
2018,265.4375,0,215.2908,95.403,-3.3016,2.22437,0.32748
2018,265.4583333,0,220.0126,95.401,-3.4952,2.66845,0.32749
2018,265.4791667,0,219.3453,95.421,-4.1748,2.29987,0.32165
2018,265.5,0,216.5497,95.443,-4.5374,2.0043,0.32916
2018,265.5208333,0,225.1683,95.458,-4.4088,2.3791,0.32648
2018,265.5416667,9.1307591,226.5122,95.463,-4.1356,2.46744,0.33791
2018,265.5625,35.43431,224.5833,95.476,-4.5932,2.71668,0.3313
2018,265.5833333,95.813081,229.0133,95.507,-4.3853,2.2051,0.33862
2018,265.6041667,127.48085,256.909,95.543,-3.8774,1.623,0.34814
2018,265.625,169.49962,259.5768,95.567,-3.1676,1.67267,0.36478
2018,265.6458333,233.40839,254.4392,95.572,-1.9831,1.87554,0.38973
2018,265.6666667,287.67717,241.1716,95.552,-0.86238,2.08508,0.40258
2018,265.6875,377.73594,237.0301,95.524,0.07624,3.05023,0.41306
2018,265.7083333,506.26471,239.0632,95.513,0.99196,3.56252,0.41238
2018,265.7291667,508.06348,238.5348,95.504,1.6463,3.79039,0.40576
2018,265.75,589.08225,243.9426,95.513,2.0157,4.15198,0.41689
2018,265.7708333,544.10102,232.5706,95.51,2.1849,3.72837,0.41196
2018,265.7916667,701.98979,248.6842,95.493,2.7886,3.85498,0.41208
2018,265.8125,451.90856,244.3865,95.488,2.5296,3.98552,0.39106
2018,265.8333333,678.32733,256.1673,95.479,3.5795,3.53068,0.41541
2018,265.8541667,590.12611,239.5341,95.465,3.6154,3.31806,0.39728
2018,265.875,548.57488,238.0271,95.449,4.0896,3.73142,0.39674
2018,265.8958333,409.01365,238.0267,95.445,3.9623,3.59374,0.37879
2018,265.9166667,370.86242,242.5231,95.434,3.8655,2.92958,0.37162
2018,265.9375,308.40119,242.2657,95.413,3.729,3.2691,0.36705
2018,265.9583333,260.60996,238.2132,95.405,3.7899,3.51422,0.36835
2018,265.9791667,125.92873,235.4134,95.406,3.6054,3.6221,0.36871
2018,266,87.896503,242.7569,95.42,3.3845,2.73045,0.37411
2018,266.0208333,54.140274,241.2369,95.433,2.9218,2.72622,0.3635
2018,266.0416667,11.967445,227.2901,95.45,2.1422,2.27669,0.36051
2018,266.0625,0,221.3032,95.458,1.3179,2.77011,0.35309
2018,266.0833333,0,242.409,95.465,0.44302,2.89589,0.34887
2018,266.1041667,0,241.5878,95.47,-0.12127,2.61547,0.34547
2018,266.125,0,230.2281,95.48,-0.58092,2.70435,0.34477
2018,266.1458333,0,231.4081,95.478,-0.92772,2.55442,0.34553
2018,266.1666667,0,236.3014,95.469,-1.2712,2.90762,0.34488
2018,266.1875,0,218.7913,95.46,-1.7413,2.96758,0.33825
2018,266.2083333,0,220.0064,95.462,-1.9261,3.36653,0.33016
2018,266.2291667,0,215.5716,95.465,-2.2643,3.39091,0.31662
2018,266.25,0,215.4596,95.458,-2.6235,3.10336,0.30864
2018,266.2708333,0,214.5731,95.44,-2.9661,3.17006,0.31384
2018,266.2916667,0,227.049,95.441,-3.1635,3.11689,0.31115
2018,266.3125,0,239.1026,95.432,-3.5555,2.70824,0.30337
2018,266.3333333,0,230.0497,95.412,-3.7612,2.35545,0.30124
2018,266.3541667,0,213.1984,95.387,-3.9626,2.66442,0.30379
2018,266.375,0,225.9301,95.366,-4.1612,2.73228,0.30675
2018,266.3958333,0,267.1849,95.351,-4.4327,2.89653,0.30462
2018,266.4166667,0,259.4671,95.347,-4.5286,2.8759,0.30066
2018,266.4375,0,245.1974,95.335,-4.5808,2.70575,0.30007
2018,266.4583333,0,246.2989,95.312,-4.545,2.81019,0.30352
2018,266.4791667,0,243.9774,95.3,-4.6012,2.94256,0.30345
2018,266.5,0,234.8154,95.28,-4.8292,2.70202,0.30501
2018,266.5208333,0,260.6002,95.265,-4.9567,2.92938,0.31076
2018,266.5416667,5.2711608,269.2453,95.244,-4.9744,2.48761,0.30997
2018,266.5625,30.342406,261.8948,95.209,-4.5441,2.48782,0.32283
2018,266.5833333,44.91635,272.0146,95.174,-4.1268,2.5218,0.33174
2018,266.6041667,50.730295,294.7486,95.129,-3.5857,2.74873,0.34033
2018,266.625,68.54924,298.048,95.104,-2.9278,3.50173,0.34626
